dataset1,dataset2,e0,e2
large_aws/Diagonal_enx_001.csv,medium/diagonal_004.csv,1.632192809,1.00061177
large_aws/Diagonal_enx_002.csv,medium/diagonal_004.csv,1.4917069,0.922068373
large_aws/Diagonal_enx_003.csv,medium/diagonal_004.csv,1.658431662,0.974221092
large_aws/Diagonal_enx_004.csv,medium/diagonal_004.csv,1.487833835,0.99710481
large_aws/Diagonal_enx_005.csv,medium/diagonal_004.csv,1.658431662,0.995941385
large_aws/Diagonal_enx_006.csv,medium/diagonal_004.csv,1.487833835,0.899602002
large_aws/Diagonal_eny_001.csv,medium/diagonal_004.csv,1.487833835,0.993140221
large_aws/Diagonal_eny_002.csv,medium/diagonal_004.csv,1.487833835,0.726247566
large_aws/Diagonal_eny_003.csv,medium/diagonal_004.csv,1.632192809,0.686286703
large_aws/Diagonal_eny_004.csv,medium/diagonal_004.csv,1.498119934,0.832246016
large_aws/Diagonal_eny_005.csv,medium/diagonal_004.csv,1.604259988,0.971177237
large_aws/Diagonal_eny_006.csv,medium/diagonal_004.csv,1.560741701,0.995872558
large_aws/DiagonalRot_001.csv,medium/diagonal_004.csv,1.618451703,0.958174607
large_aws/DiagonalRot_002.csv,medium/diagonal_004.csv,1.284735102,0.524730832
large_aws/DiagonalRot_003.csv,medium/diagonal_004.csv,1.615890549,0.595266043
large_aws/DiagonalRot_004.csv,medium/diagonal_004.csv,1.284735102,0.537898451
large_aws/DiagonalRot_005.csv,medium/diagonal_004.csv,1.62244353,0.591071115
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_004.csv,1.331712993,0.55227542
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_004.csv,1.79248125,1.062329886
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_004.csv,1.284735102,0.54565082
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_004.csv,1.850219859,0.975760659
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_004.csv,1.284735102,0.473102274
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_004.csv,1.25849625,0.52713005
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_004.csv,1.645511045,0.989440342
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_004.csv,1.632192809,0.988363725
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_004.csv,1.670977715,1.055887734
large_aws/Gauss_001.csv,medium/diagonal_004.csv,1.903677461,0.913658078
large_aws/Gauss_002.csv,medium/diagonal_004.csv,1.903677461,0.912116212
large_aws/Gauss_003.csv,medium/diagonal_004.csv,1.903677461,0.909017915
large_aws/Gauss_004.csv,medium/diagonal_004.csv,1.903677461,0.913380825
large_aws/Gauss_005.csv,medium/diagonal_004.csv,1.903677461,0.913242005
large_aws/Gauss_006.csv,medium/diagonal_004.csv,1.903677461,0.912546746
large_aws/Gauss_enx_001.csv,medium/diagonal_004.csv,1.903677461,0.914533025
large_aws/Gauss_enx_002.csv,medium/diagonal_004.csv,1.903677461,0.916621385
large_aws/Gauss_enx_003.csv,medium/diagonal_004.csv,1.903677461,0.909787054
large_aws/Gauss_enx_004.csv,medium/diagonal_004.csv,1.903677461,0.909194721
large_aws/Gauss_enx_005.csv,medium/diagonal_004.csv,1.903677461,0.910343551
large_aws/Gauss_enx_006.csv,medium/diagonal_004.csv,1.772154192,0.910872731
large_aws/Gauss_eny_001.csv,medium/diagonal_004.csv,1.903677461,0.909948624
large_aws/Gauss_eny_002.csv,medium/diagonal_004.csv,1.903677461,0.912932948
large_aws/Gauss_eny_003.csv,medium/diagonal_004.csv,1.903677461,0.909655893
large_aws/Gauss_eny_004.csv,medium/diagonal_004.csv,1.903677461,0.909323654
large_aws/Gauss_eny_005.csv,medium/diagonal_004.csv,1.903677461,0.914020289
large_aws/Gauss_eny_006.csv,medium/diagonal_004.csv,1.903677461,0.910910386
large_aws/Parcel_001.csv,medium/diagonal_004.csv,1.903677461,1.259971541
large_aws/Parcel_002.csv,medium/diagonal_004.csv,1.903677461,1.337941258
large_aws/Parcel_003.csv,medium/diagonal_004.csv,1.903677461,1.434593399
large_aws/Parcel_004.csv,medium/diagonal_004.csv,1.903677461,1.272071816
large_aws/Parcel_005.csv,medium/diagonal_004.csv,1.903677461,1.38516847
large_aws/Parcel_006.csv,medium/diagonal_004.csv,1.903677461,1.277570032
large_aws/Parcel_007.csv,medium/diagonal_004.csv,1.903677461,1.410867318
large_aws/Parcel_008.csv,medium/diagonal_004.csv,1.903677461,1.435189156
large_aws/Parcel_009.csv,medium/diagonal_004.csv,1.903677461,1.498919216
large_aws/Parcel_010.csv,medium/diagonal_004.csv,1.903677461,1.441271975
large_aws/Parcel_011.csv,medium/diagonal_004.csv,1.903677461,1.385308267
large_aws/Parcel_012.csv,medium/diagonal_004.csv,1.903677461,0.81669458
large_aws/Parcel_013.csv,medium/diagonal_004.csv,1.903677461,1.434593271
large_aws/Parcel_014.csv,medium/diagonal_004.csv,1.903677461,1.299548698
large_aws/Parcel_015.csv,medium/diagonal_004.csv,1.903677461,1.382981883
large_aws/Parcel_016.csv,medium/diagonal_004.csv,1.903677461,1.413593343
large_aws/Parcel_017.csv,medium/diagonal_004.csv,1.903677461,1.322922439
large_aws/Parcel_018.csv,medium/diagonal_004.csv,1.903677461,0.699016305
large_aws/Uniform_001.csv,medium/diagonal_004.csv,1.903677461,1.489784974
large_aws/Uniform_002.csv,medium/diagonal_004.csv,1.903677461,1.488584368
large_aws/Uniform_003.csv,medium/diagonal_004.csv,1.903677461,1.488017803
large_aws/Uniform_004.csv,medium/diagonal_004.csv,1.903677461,1.489151715
large_aws/Uniform_005.csv,medium/diagonal_004.csv,1.903677461,1.487985176
large_aws/Uniform_006.csv,medium/diagonal_004.csv,1.903677461,1.488448137
large_aws/Uniform_enx_001.csv,medium/diagonal_004.csv,1.903677461,1.488604723
large_aws/Uniform_enx_002.csv,medium/diagonal_004.csv,1.903677461,1.489270026
large_aws/Uniform_enx_003.csv,medium/diagonal_004.csv,1.903677461,1.489182562
large_aws/Uniform_enx_004.csv,medium/diagonal_004.csv,1.903677461,1.488665633
large_aws/Uniform_enx_005.csv,medium/diagonal_004.csv,1.903677461,1.488858621
large_aws/Uniform_enx_006.csv,medium/diagonal_004.csv,1.903677461,1.488626415
large_aws/Uniform_eny_001.csv,medium/diagonal_004.csv,1.903677461,1.488807685
large_aws/Uniform_eny_002.csv,medium/diagonal_004.csv,1.903677461,1.488481434
large_aws/Uniform_eny_003.csv,medium/diagonal_004.csv,1.903677461,1.488059103
large_aws/Uniform_eny_004.csv,medium/diagonal_004.csv,1.903677461,1.488682244
large_aws/Uniform_eny_005.csv,medium/diagonal_004.csv,1.903677461,1.489548698
large_aws/Uniform_eny_006.csv,medium/diagonal_004.csv,1.903677461,1.488895406
large_aws/Combo_001.csv,medium/diagonal_005.csv,1.47548875,0.719157726
large_aws/Combo_002.csv,medium/diagonal_005.csv,1.645511045,0.938817827
large_aws/Combo_003.csv,medium/diagonal_005.csv,1.729715809,1.155347552
large_aws/Combo_004.csv,medium/diagonal_005.csv,1.60016281,0.853373544
large_aws/Combo_005.csv,medium/diagonal_005.csv,1.584962501,1.006566603
large_aws/Combo_006.csv,medium/diagonal_005.csv,1.660964047,0.740945302
large_aws/Combo_007.csv,medium/diagonal_005.csv,1.850219859,0.658062765
large_aws/Combo_008.csv,medium/diagonal_005.csv,1.850219859,0.968783158
large_aws/Combo_009.csv,medium/diagonal_005.csv,1.850219859,0.918779159
large_aws/Combo_010.csv,medium/diagonal_005.csv,1.47548875,0.66467277
large_aws/Combo_011.csv,medium/diagonal_005.csv,1.850219859,0.720420743
large_aws/Combo_012.csv,medium/diagonal_005.csv,1.367742602,0.773422194
large_aws/Combo_013.csv,medium/diagonal_005.csv,1.660964047,0.658947909
large_aws/Combo_014.csv,medium/diagonal_005.csv,1.584962501,0.887917694
large_aws/Combo_015.csv,medium/diagonal_005.csv,1.660964047,0.760209832
large_aws/Combo_016.csv,medium/diagonal_005.csv,1.850219859,0.683165284
large_aws/Combo_017.csv,medium/diagonal_005.csv,1.850219859,0.942215114
large_aws/Combo_018.csv,medium/diagonal_005.csv,1.850219859,0.968616488
large_aws/Diagonal_001.csv,medium/diagonal_005.csv,1.4917069,0.983506184
large_aws/Diagonal_002.csv,medium/diagonal_005.csv,1.487833835,0.992199249
large_aws/Diagonal_003.csv,medium/diagonal_005.csv,1.658431662,0.989027112
large_aws/Diagonal_004.csv,medium/diagonal_005.csv,1.487833835,0.98702985
large_aws/Diagonal_005.csv,medium/diagonal_005.csv,1.658431662,0.971057107
large_aws/Diagonal_006.csv,medium/diagonal_005.csv,1.660964047,0.992643587
large_aws/Diagonal_enx_001.csv,medium/diagonal_005.csv,1.498119934,0.985356967
large_aws/Diagonal_enx_002.csv,medium/diagonal_005.csv,1.487833835,0.958423786
large_aws/Diagonal_enx_003.csv,medium/diagonal_005.csv,1.658431662,0.972875382
large_aws/Diagonal_enx_004.csv,medium/diagonal_005.csv,1.487833835,0.985971605
large_aws/Diagonal_enx_005.csv,medium/diagonal_005.csv,1.658431662,0.982780013
large_aws/Diagonal_enx_006.csv,medium/diagonal_005.csv,1.487833835,0.952743973
large_aws/Diagonal_eny_001.csv,medium/diagonal_005.csv,1.487833835,0.974442916
large_aws/Diagonal_eny_002.csv,medium/diagonal_005.csv,1.487833835,0.668568958
large_aws/Diagonal_eny_003.csv,medium/diagonal_005.csv,1.564077449,0.624561788
large_aws/Diagonal_eny_004.csv,medium/diagonal_005.csv,1.487833835,0.786447124
large_aws/Diagonal_eny_005.csv,medium/diagonal_005.csv,1.660964047,0.935775483
large_aws/Diagonal_eny_006.csv,medium/diagonal_005.csv,1.501941698,0.977138093
large_aws/DiagonalRot_001.csv,medium/diagonal_005.csv,1.660964047,0.609489315
large_aws/DiagonalRot_002.csv,medium/diagonal_005.csv,1.110131915,0.626816751
large_aws/DiagonalRot_003.csv,medium/diagonal_005.csv,1.377313921,0.621748883
large_aws/DiagonalRot_004.csv,medium/diagonal_005.csv,1.142206477,0.48694863
large_aws/DiagonalRot_005.csv,medium/diagonal_005.csv,1.309473751,0.484396681
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_005.csv,1.142206477,0.629707694
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_005.csv,1.670977715,0.625296337
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_005.csv,1.142206477,0.348370125
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_005.csv,1.729715809,0.582466279
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_005.csv,1.142206477,0.86359048
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_005.csv,1.110131915,0.472008234
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_005.csv,1.632192809,0.575869959
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_005.csv,1.660964047,0.841743069
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_005.csv,1.632192809,0.737515308
large_aws/Gauss_001.csv,medium/diagonal_005.csv,1.850219859,0.756773713
large_aws/Gauss_002.csv,medium/diagonal_005.csv,1.696282824,0.754530992
large_aws/Gauss_003.csv,medium/diagonal_005.csv,1.850219859,0.752964556
large_aws/Gauss_004.csv,medium/diagonal_005.csv,1.850219859,0.756114821
large_aws/Gauss_005.csv,medium/diagonal_005.csv,1.850219859,0.756794264
large_aws/Gauss_006.csv,medium/diagonal_005.csv,1.696282824,0.757018274
large_aws/Gauss_enx_001.csv,medium/diagonal_005.csv,1.850219859,0.757171846
large_aws/Gauss_enx_002.csv,medium/diagonal_005.csv,1.850219859,0.75979992
large_aws/Gauss_enx_003.csv,medium/diagonal_005.csv,1.850219859,0.753020906
large_aws/Gauss_enx_004.csv,medium/diagonal_005.csv,1.850219859,0.752476341
large_aws/Gauss_enx_005.csv,medium/diagonal_005.csv,1.850219859,0.75498251
large_aws/Gauss_enx_006.csv,medium/diagonal_005.csv,1.850219859,0.755280638
large_aws/Gauss_eny_001.csv,medium/diagonal_005.csv,1.850219859,0.753509119
large_aws/Gauss_eny_002.csv,medium/diagonal_005.csv,1.850219859,0.755327055
large_aws/Gauss_eny_003.csv,medium/diagonal_005.csv,1.850219859,0.752668768
large_aws/Gauss_eny_004.csv,medium/diagonal_005.csv,1.850219859,0.752841712
large_aws/Gauss_eny_005.csv,medium/diagonal_005.csv,1.696282824,0.75670608
large_aws/Gauss_eny_006.csv,medium/diagonal_005.csv,1.850219859,0.753649613
large_aws/Parcel_001.csv,medium/diagonal_005.csv,1.850219859,1.070424754
large_aws/Parcel_002.csv,medium/diagonal_005.csv,1.850219859,1.371070361
large_aws/Parcel_003.csv,medium/diagonal_005.csv,1.850219859,1.348314269
large_aws/Parcel_004.csv,medium/diagonal_005.csv,1.850219859,1.135478281
large_aws/Parcel_005.csv,medium/diagonal_005.csv,1.850219859,1.316895067
large_aws/Parcel_006.csv,medium/diagonal_005.csv,1.850219859,1.378510669
large_aws/Parcel_007.csv,medium/diagonal_005.csv,1.850219859,1.21951202
large_aws/Parcel_008.csv,medium/diagonal_005.csv,1.850219859,1.458726663
large_aws/Parcel_009.csv,medium/diagonal_005.csv,1.850219859,1.196452759
large_aws/Parcel_010.csv,medium/diagonal_005.csv,1.850219859,1.257934363
large_aws/Parcel_011.csv,medium/diagonal_005.csv,1.850219859,1.317005702
large_aws/Parcel_012.csv,medium/diagonal_005.csv,1.850219859,0.698990317
large_aws/Parcel_013.csv,medium/diagonal_005.csv,1.850219859,1.348315119
large_aws/Parcel_014.csv,medium/diagonal_005.csv,1.850219859,1.224663714
large_aws/Parcel_015.csv,medium/diagonal_005.csv,1.850219859,1.297917575
large_aws/Parcel_016.csv,medium/diagonal_005.csv,1.850219859,1.316624315
large_aws/Parcel_017.csv,medium/diagonal_005.csv,1.850219859,1.368760652
large_aws/Parcel_018.csv,medium/diagonal_005.csv,1.850219859,0.553284641
large_aws/Uniform_001.csv,medium/diagonal_005.csv,1.850219859,1.505236651
large_aws/Uniform_002.csv,medium/diagonal_005.csv,1.850219859,1.501598965
large_aws/Uniform_003.csv,medium/diagonal_005.csv,1.850219859,1.502293786
large_aws/Uniform_004.csv,medium/diagonal_005.csv,1.850219859,1.506523098
large_aws/Uniform_005.csv,medium/diagonal_005.csv,1.850219859,1.497863797
large_aws/Uniform_006.csv,medium/diagonal_005.csv,1.850219859,1.499377673
large_aws/Uniform_enx_001.csv,medium/diagonal_005.csv,1.850219859,1.502593688
large_aws/Uniform_enx_002.csv,medium/diagonal_005.csv,1.850219859,1.50542493
large_aws/Uniform_enx_003.csv,medium/diagonal_005.csv,1.850219859,1.50426956
large_aws/Uniform_enx_004.csv,medium/diagonal_005.csv,1.850219859,1.505328685
large_aws/Uniform_enx_005.csv,medium/diagonal_005.csv,1.850219859,1.503058312
large_aws/Uniform_enx_006.csv,medium/diagonal_005.csv,1.850219859,1.497095885
large_aws/Uniform_eny_001.csv,medium/diagonal_005.csv,1.850219859,1.500287428
large_aws/Uniform_eny_002.csv,medium/diagonal_005.csv,1.850219859,1.502696111
large_aws/Uniform_eny_003.csv,medium/diagonal_005.csv,1.850219859,1.500718165
large_aws/Uniform_eny_004.csv,medium/diagonal_005.csv,1.850219859,1.504318856
large_aws/Uniform_eny_005.csv,medium/diagonal_005.csv,1.850219859,1.501914276
large_aws/Uniform_eny_006.csv,medium/diagonal_005.csv,1.850219859,1.502965361
large_aws/Combo_001.csv,medium/diagonal_006.csv,1.398430719,0.786359756
large_aws/Combo_002.csv,medium/diagonal_006.csv,1.660964047,0.880963159
large_aws/Combo_003.csv,medium/diagonal_006.csv,1.632192809,1.153168147
large_aws/Combo_004.csv,medium/diagonal_006.csv,1.573859163,0.949984188
large_aws/Combo_005.csv,medium/diagonal_006.csv,1.350219859,0.566684582
large_aws/Combo_006.csv,medium/diagonal_006.csv,1.49248125,0.720030661
large_aws/Combo_007.csv,medium/diagonal_006.csv,1.658431662,0.718986006
large_aws/Combo_008.csv,medium/diagonal_006.csv,1.632192809,0.932521978
large_aws/Combo_009.csv,medium/diagonal_006.csv,1.618451703,0.88250005
large_aws/Combo_010.csv,medium/diagonal_006.csv,1.398430719,0.553565307
large_aws/Combo_011.csv,medium/diagonal_006.csv,1.604259988,0.671689195
large_aws/Combo_012.csv,medium/diagonal_006.csv,1.233985,0.752318828
large_aws/Combo_013.csv,medium/diagonal_006.csv,1.561999735,0.601260565
large_aws/Combo_014.csv,medium/diagonal_006.csv,1.160964047,0.493155947
large_aws/Combo_015.csv,medium/diagonal_006.csv,1.660964047,0.705929783
large_aws/Combo_016.csv,medium/diagonal_006.csv,1.658431662,0.749340404
large_aws/Combo_017.csv,medium/diagonal_006.csv,1.632192809,0.906864356
large_aws/Combo_018.csv,medium/diagonal_006.csv,1.618451703,0.924340266
large_aws/Diagonal_001.csv,medium/diagonal_006.csv,1.487833835,0.997125129
large_aws/Diagonal_002.csv,medium/diagonal_006.csv,1.487833835,1.001384417
large_aws/Diagonal_003.csv,medium/diagonal_006.csv,1.658431662,0.998533313
large_aws/Diagonal_004.csv,medium/diagonal_006.csv,1.487833835,0.998730146
large_aws/Diagonal_005.csv,medium/diagonal_006.csv,1.658431662,0.955907768
large_aws/Diagonal_006.csv,medium/diagonal_006.csv,1.508081753,1.002047458
large_aws/Diagonal_enx_001.csv,medium/diagonal_006.csv,1.501941698,0.991779796
large_aws/Diagonal_enx_002.csv,medium/diagonal_006.csv,1.487833835,0.899363305
large_aws/Diagonal_enx_003.csv,medium/diagonal_006.csv,1.658431662,0.963403594
large_aws/Diagonal_enx_004.csv,medium/diagonal_006.csv,1.487833835,0.993913409
large_aws/Diagonal_enx_005.csv,medium/diagonal_006.csv,1.658431662,0.987042466
large_aws/Diagonal_enx_006.csv,medium/diagonal_006.csv,1.487833835,0.874120115
large_aws/Diagonal_eny_001.csv,medium/diagonal_006.csv,1.487833835,0.992224819
large_aws/Diagonal_eny_002.csv,medium/diagonal_006.csv,1.487833835,0.735990398
large_aws/Diagonal_eny_003.csv,medium/diagonal_006.csv,1.511853558,0.690520068
large_aws/Diagonal_eny_004.csv,medium/diagonal_006.csv,1.487833835,0.847128602
large_aws/Diagonal_eny_005.csv,medium/diagonal_006.csv,1.511853558,0.971370558
large_aws/Diagonal_eny_006.csv,medium/diagonal_006.csv,1.515576694,0.993980738
large_aws/DiagonalRot_001.csv,medium/diagonal_006.csv,1.604259988,0.845685954
large_aws/DiagonalRot_002.csv,medium/diagonal_006.csv,1.07548875,0.468083399
large_aws/DiagonalRot_003.csv,medium/diagonal_006.csv,1.25849625,0.512732803
large_aws/DiagonalRot_004.csv,medium/diagonal_006.csv,1.07548875,0.369791984
large_aws/DiagonalRot_005.csv,medium/diagonal_006.csv,1.142206477,0.517072791
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_006.csv,1.07548875,0.587180272
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_006.csv,1.645511045,0.720975676
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_006.csv,1.07548875,0.357963714
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_006.csv,1.632192809,0.573711181
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_006.csv,1.037829486,0.784278787
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_006.csv,0.9509775,0.519097791
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_006.csv,1.618451703,0.854474361
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_006.csv,1.604259988,0.559252223
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_006.csv,1.618451703,0.834389708
large_aws/Gauss_001.csv,medium/diagonal_006.csv,1.660964047,0.729231809
large_aws/Gauss_002.csv,medium/diagonal_006.csv,1.660964047,0.728135298
large_aws/Gauss_003.csv,medium/diagonal_006.csv,1.604259988,0.725373511
large_aws/Gauss_004.csv,medium/diagonal_006.csv,1.660964047,0.7289281
large_aws/Gauss_005.csv,medium/diagonal_006.csv,1.660964047,0.729359819
large_aws/Gauss_006.csv,medium/diagonal_006.csv,1.551922159,0.729048191
large_aws/Gauss_enx_001.csv,medium/diagonal_006.csv,1.618451703,0.729805519
large_aws/Gauss_enx_002.csv,medium/diagonal_006.csv,1.560741701,0.732257375
large_aws/Gauss_enx_003.csv,medium/diagonal_006.csv,1.660964047,0.725671379
large_aws/Gauss_enx_004.csv,medium/diagonal_006.csv,1.618451703,0.725519224
large_aws/Gauss_enx_005.csv,medium/diagonal_006.csv,1.660964047,0.72750243
large_aws/Gauss_enx_006.csv,medium/diagonal_006.csv,1.660964047,0.727878257
large_aws/Gauss_eny_001.csv,medium/diagonal_006.csv,1.660964047,0.726691669
large_aws/Gauss_eny_002.csv,medium/diagonal_006.csv,1.560741701,0.728020246
large_aws/Gauss_eny_003.csv,medium/diagonal_006.csv,1.660964047,0.725365727
large_aws/Gauss_eny_004.csv,medium/diagonal_006.csv,1.604259988,0.725397694
large_aws/Gauss_eny_005.csv,medium/diagonal_006.csv,1.660964047,0.729319955
large_aws/Gauss_eny_006.csv,medium/diagonal_006.csv,1.660964047,0.726276925
large_aws/Parcel_001.csv,medium/diagonal_006.csv,1.658431662,0.970074824
